female|nonwhite|sex|race|resid_education_num|resid_hours_per_week|scf_education_num|scf_hours_per_week
0|0|1|4|-1.1377460477569503|7.4828933859734335|9.0|50.0
0|0|1|4|-1.1377460477569503|-2.5171066140265665|9.0|40.0
0|0|0|4|-7.113753536324838|8.435868469643921|3.024|50.953
0|0|1|4|-0.13774604775695032|-2.5171066140265665|10.0|40.0
0|0|0|4|-0.11375353632483787|3.4358684696439212|10.024|45.953
0|0|0|4|-0.11375353632483787|3.4358684696439212|10.024|45.953
0|0|0|4|-1.1137535363248379|-11.564131530356079|9.024|30.953
0|0|1|4|-1.1377460477569503|-2.5171066140265665|9.0|40.0
0|0|0|4|-0.11375353632483787|-30.56413153035608|10.024|11.953
0|0|0|4|-0.11375353632483787|-20.56413153035608|10.024|21.953
0|0|0|4|-1.1137535363248379|3.4358684696439212|9.024|45.953
0|0|0|4|-1.1137535363248379|3.4358684696439212|9.024|45.953
0|0|1|4|2.8622539522430497|7.4828933859734335|13.0|50.0
0|0|1|4|1.8622539522430497|-2.5171066140265665|12.0|40.0
0|0|1|4|2.8622539522430497|2.4828933859734335|13.0|45.0
0|0|0|4|-1.1137535363248379|-1.5641315303560788|9.024|40.953
0|0|1|4|-0.13774604775695032|-2.5171066140265665|10.0|40.0
0|0|0|4|-0.11375353632483787|3.4358684696439212|10.024|45.953
0|0|0|4|-1.1137535363248379|-1.5641315303560788|9.024|40.953
0|0|1|4|2.8622539522430497|12.482893385973433|13.0|55.0
0|0|1|4|2.8622539522430497|7.4828933859734335|13.0|50.0
0|0|1|4|-0.13774604775695032|-2.5171066140265665|10.0|40.0
