sex_enc,race_enc,age,priors_count,id,female,male,nonwhite,resid_priors_count,scf_priors_count
0.0,1.0,25.0,3.0,103,0,0,0,-0.9201106526299272,2
0.0,0.0,23.0,10.0,104,0,0,1,8.441113369503038,9
0.0,1.0,27.0,15.0,105,0,0,0,10.928867682023498,14
0.0,1.0,44.0,9.0,106,0,0,0,3.6451835265776023,8
1.0,0.0,31.0,0.0,107,0,1,1,-0.8378730573067685,0
0.0,1.0,26.0,12.0,108,0,0,0,8.004378514696786,11
0.0,0.0,71.0,13.0,109,0,0,1,7.816593401185218,12
0.0,1.0,45.0,20.0,110,0,0,0,14.569672693904314,19
0.0,0.0,49.0,0.0,111,0,0,1,-3.5221682800024485,-1
1.0,1.0,23.0,0.0,112,0,1,0,-2.4439887527068542,0
0.0,1.0,54.0,3.0,113,0,0,0,-3.1099248001552766,2
0.0,0.0,27.0,0.0,114,0,0,1,-1.8609299611901144,-1
0.0,1.0,21.0,2.0,115,0,0,0,-1.6180673219367758,1
0.0,0.0,45.0,1.0,116,0,0,1,-2.220124949309297,0
1.0,1.0,41.0,0.0,117,0,1,0,-3.8031837408260367,0
0.0,0.0,66.0,0.0,118,0,0,1,-4.805852435448343,-1
0.0,0.0,58.0,2.0,119,0,0,1,-2.20176577406204,1
0.0,0.0,27.0,2.0,120,0,0,1,0.13907003880988555,1
0.0,1.0,50.0,3.0,121,0,0,0,-2.8078814694621252,2
0.0,1.0,64.0,0.0,122,0,0,0,-6.8650331268881555,-1
0.0,0.0,72.0,1.0,123,0,0,1,-4.2589174314880704,0
0.0,1.0,26.0,6.0,124,0,0,0,2.0043785146967847,5
0.0,1.0,32.0,1.0,125,0,0,0,-3.4486864813429428,0
0.0,0.0,33.0,1.0,126,0,0,1,-1.3139949572298422,0
0.0,0.0,39.0,1.0,127,0,0,1,-1.7670599532695697,0
0.0,1.0,29.0,0.0,128,0,0,0,-4.222153983323079,-1
0.0,1.0,30.0,7.0,129,0,0,0,2.7023351840036334,6
0.0,0.0,56.0,3.0,130,0,0,1,-1.050744108715464,2
0.0,0.0,30.0,3.0,131,0,0,1,0.912537540790022,2
1.0,0.0,55.0,0.0,132,0,1,1,-2.650133041465679,0
1.0,0.0,24.0,0.0,133,0,1,1,-0.3092972285937534,0
0.0,1.0,29.0,0.0,134,0,0,0,-4.222153983323079,-1
0.0,0.0,21.0,0.0,135,0,0,1,-1.407864965150387,-1
0.0,0.0,29.0,1.0,136,0,0,1,-1.01195162653669,0
0.0,1.0,25.0,5.0,137,0,0,0,1.0798893473700728,4
1.0,1.0,20.0,0.0,138,0,1,0,-2.21745625468699,0
0.0,1.0,33.0,1.0,139,0,0,0,-3.524197314016231,0
0.0,1.0,51.0,3.0,140,0,0,0,-2.8833923021354133,2
0.0,1.0,34.0,5.0,141,0,0,0,0.400291853310482,4
0.0,1.0,35.0,5.0,142,0,0,0,0.32478102063719394,4
0.0,0.0,31.0,3.0,143,0,0,1,0.837026708116734,2
1.0,1.0,35.0,12.0,144,0,1,0,8.64988125521369,12
0.0,1.0,42.0,1.0,145,0,0,0,-4.203794808075822,0
0.0,1.0,23.0,2.0,146,0,0,0,-1.769088987283351,1
0.0,1.0,33.0,8.0,147,0,0,0,3.475802685983769,7
0.0,1.0,34.0,0.0,148,0,0,0,-4.599708146689518,-1
0.0,0.0,52.0,0.0,149,0,0,1,-3.7487007780223127,-1
0.0,1.0,22.0,0.0,150,0,0,0,-3.693578154610063,-1
0.0,0.0,55.0,11.0,151,0,0,1,7.024766723957824,10
1.0,1.0,37.0,0.0,152,0,1,0,-3.5011404101328845,0
0.0,1.0,29.0,6.0,153,0,0,0,1.7778460166769214,5
0.0,1.0,24.0,0.0,154,0,0,0,-3.844599819956639,-1
0.0,1.0,22.0,3.0,155,0,0,0,-0.693578154610063,2
0.0,0.0,24.0,2.0,156,0,0,1,0.3656025368297493,1
0.0,0.0,30.0,0.0,157,0,0,1,-2.087462459209978,-1
0.0,0.0,72.0,3.0,158,0,0,1,-2.2589174314880704,2
0.0,1.0,38.0,10.0,159,0,0,0,5.09824852261733,9
0.0,1.0,54.0,4.0,160,0,0,0,-2.1099248001552766,3
0.0,1.0,52.0,1.0,161,0,0,0,-4.958903134808701,0
0.0,0.0,45.0,1.0,162,0,0,1,-2.220124949309297,0
0.0,1.0,42.0,3.0,163,0,0,0,-2.2037948080758216,2
0.0,0.0,43.0,0.0,164,0,0,1,-3.069103283962721,-1
0.0,1.0,38.0,0.0,165,0,0,0,-4.90175147738267,-1
0.0,0.0,31.0,9.0,166,0,0,1,6.837026708116734,8
1.0,0.0,30.0,0.0,167,0,1,1,-0.7623622246334809,0
0.0,0.0,56.0,9.0,168,0,0,1,4.949255891284536,8
0.0,0.0,31.0,0.0,169,0,0,1,-2.162973291883266,-1
1.0,1.0,29.0,11.0,170,0,1,0,8.102946251253417,11
0.0,0.0,50.0,1.0,171,0,0,1,-2.5976791126757366,0
1.0,0.0,44.0,0.0,172,0,1,1,-1.8195138820595116,0
0.0,1.0,20.0,0.0,173,0,0,0,-3.5425564892634878,-1
0.0,1.0,23.0,2.0,174,0,0,0,-1.769088987283351,1
1.0,1.0,25.0,0.0,175,0,1,0,-2.59501041805343,0
0.0,1.0,22.0,2.0,176,0,0,0,-1.693578154610063,1
0.0,1.0,30.0,5.0,177,0,0,0,0.7023351840036334,4
0.0,0.0,37.0,0.0,178,0,0,1,-2.6160382879229935,-1
0.0,0.0,28.0,9.0,179,0,0,1,7.063559206136598,8
1.0,1.0,36.0,0.0,180,0,1,0,-3.4256295774595973,0
0.0,0.0,44.0,16.0,181,0,0,1,12.85538588336399,15
0.0,1.0,25.0,3.0,182,0,0,0,-0.9201106526299272,2
0.0,1.0,26.0,0.0,183,0,0,0,-3.9956214853032153,-1
0.0,1.0,26.0,13.0,184,0,0,0,9.004378514696786,12
0.0,0.0,43.0,1.0,185,0,0,1,-2.069103283962721,0
0.0,1.0,23.0,1.0,186,0,0,0,-2.769088987283351,0
0.0,1.0,37.0,4.0,187,0,0,0,-0.8262406447093822,3
0.0,1.0,26.0,11.0,188,0,0,0,7.004378514696785,10
0.0,0.0,51.0,2.0,189,0,0,1,-1.6731899453490247,1
0.0,1.0,31.0,1.0,190,0,0,0,-3.3731756486696547,0
0.0,1.0,22.0,0.0,191,0,0,0,-3.693578154610063,-1
0.0,0.0,24.0,2.0,192,0,0,1,0.3656025368297493,1
1.0,0.0,51.0,0.0,193,0,1,1,-2.348089710772527,0
0.0,1.0,35.0,8.0,194,0,0,0,3.324781020637194,7
0.0,0.0,30.0,0.0,195,0,0,1,-2.087462459209978,-1
0.0,1.0,39.0,9.0,196,0,0,0,4.022737689944042,8
0.0,1.0,19.0,3.0,197,0,0,0,-0.4670456565901997,2
0.0,0.0,46.0,1.0,198,0,0,1,-2.295635781982585,0
1.0,0.0,28.0,0.0,199,0,1,1,-0.6113405592869048,0
0.0,1.0,28.0,5.0,200,0,0,0,0.8533568493502095,4
0.0,0.0,38.0,1.0,201,0,0,1,-1.6915491205962816,0
0.0,0.0,41.0,9.0,202,0,0,1,6.081918381383855,8
0.0,1.0,24.0,1.0,203,0,0,0,-2.844599819956639,0
0.0,1.0,30.0,11.0,204,0,0,0,6.702335184003633,10
0.0,1.0,55.0,5.0,205,0,0,0,-1.1854356328285647,4
0.0,0.0,39.0,2.0,206,0,0,1,-0.7670599532695697,1
0.0,1.0,52.0,7.0,207,0,0,0,1.0410968651912986,6
0.0,1.0,22.0,0.0,208,0,0,0,-3.693578154610063,-1
1.0,1.0,30.0,3.0,209,0,1,0,0.02743541858013021,3
1.0,1.0,42.0,1.0,210,0,1,0,-2.878694573499325,1
0.0,1.0,60.0,0.0,211,0,0,0,-6.562989796195004,-1
0.0,1.0,63.0,0.0,212,0,0,0,-6.789522294214868,-1
0.0,1.0,26.0,4.0,213,0,0,0,0.004378514696784741,3
0.0,1.0,29.0,0.0,214,0,0,0,-4.222153983323079,-1
1.0,0.0,20.0,4.0,215,0,1,1,3.9927461020993986,4
0.0,1.0,40.0,0.0,216,0,0,0,-5.052773142729246,-1
1.0,0.0,38.0,0.0,217,0,1,1,-1.366448886019784,0
0.0,1.0,47.0,3.0,218,0,0,0,-2.581348971442261,2
1.0,1.0,36.0,4.0,219,0,1,0,0.5743704225404027,4
0.0,1.0,23.0,0.0,220,0,0,0,-3.769088987283351,-1
0.0,0.0,21.0,0.0,221,0,0,1,-1.407864965150387,-1
0.0,1.0,38.0,16.0,222,0,0,0,11.098248522617329,15
0.0,1.0,24.0,1.0,223,0,0,0,-2.844599819956639,0
0.0,0.0,25.0,5.0,224,0,0,1,3.2900917041564615,4
0.0,1.0,30.0,0.0,225,0,0,0,-4.297664815996367,-1
0.0,0.0,34.0,0.0,226,0,0,1,-2.3895057899031293,-1
0.0,1.0,44.0,0.0,227,0,0,0,-5.354816473422398,-1
0.0,1.0,25.0,3.0,228,0,0,0,-0.9201106526299272,2
0.0,1.0,25.0,8.0,229,0,0,0,4.079889347370073,7
0.0,1.0,21.0,0.0,230,0,0,0,-3.618067321936776,-1
0.0,1.0,21.0,1.0,231,0,0,0,-2.618067321936776,0
0.0,1.0,50.0,7.0,232,0,0,0,1.1921185305378748,6
0.0,1.0,25.0,3.0,233,0,0,0,-0.9201106526299272,2
0.0,0.0,29.0,5.0,234,0,0,1,2.98804837346331,4
0.0,1.0,28.0,3.0,235,0,0,0,-1.1466431506497905,2
0.0,1.0,57.0,8.0,236,0,0,0,1.6635427018248592,7
0.0,0.0,29.0,12.0,237,0,0,1,9.988048373463311,11
1.0,1.0,27.0,1.0,238,0,1,0,-1.7460320834000056,1
0.0,1.0,23.0,2.0,239,0,0,0,-1.769088987283351,1
1.0,0.0,26.0,3.0,240,0,1,1,2.539681106059671,3
0.0,1.0,49.0,10.0,241,0,0,0,4.267629363211163,9
0.0,1.0,20.0,1.0,242,0,0,0,-2.5425564892634878,0
0.0,0.0,31.0,2.0,243,0,0,1,-0.16297329188326604,1
0.0,0.0,66.0,0.0,244,0,0,1,-4.805852435448343,-1
0.0,0.0,46.0,0.0,245,0,0,1,-3.295635781982585,-1
0.0,0.0,29.0,0.0,246,0,0,1,-2.01195162653669,-1
0.0,1.0,26.0,8.0,247,0,0,0,4.004378514696785,7
0.0,0.0,24.0,3.0,248,0,0,1,1.3656025368297493,2
0.0,0.0,73.0,0.0,249,0,0,1,-5.3344282641613585,-1
0.0,1.0,25.0,5.0,250,0,0,0,1.0798893473700728,4
0.0,0.0,29.0,11.0,251,0,0,1,8.988048373463311,10
0.0,1.0,20.0,0.0,252,0,0,0,-3.5425564892634878,-1
0.0,0.0,30.0,0.0,253,0,0,1,-2.087462459209978,-1
0.0,1.0,26.0,1.0,254,0,0,0,-2.9956214853032153,0
0.0,0.0,20.0,0.0,255,0,0,1,-1.3323541324770989,-1
0.0,1.0,41.0,8.0,256,0,0,0,2.8717160245974664,7
0.0,1.0,25.0,0.0,257,0,0,0,-3.920110652629927,-1
0.0,0.0,54.0,3.0,258,0,0,1,-0.899722443368888,2
0.0,0.0,44.0,0.0,259,0,0,1,-3.144614116636009,-1
0.0,1.0,32.0,14.0,260,0,0,0,9.551313518657057,13
0.0,1.0,31.0,15.0,261,0,0,0,10.626824351330345,14
0.0,1.0,26.0,1.0,262,0,0,0,-2.9956214853032153,0
0.0,0.0,23.0,3.0,263,0,0,1,1.4411133695030374,2
0.0,1.0,22.0,1.0,264,0,0,0,-2.693578154610063,0
1.0,0.0,49.0,2.0,265,0,1,1,-0.1970680454259508,2
0.0,1.0,23.0,2.0,266,0,0,0,-1.769088987283351,1
0.0,1.0,46.0,12.0,267,0,0,0,6.494161861231026,11
0.0,1.0,47.0,5.0,268,0,0,0,-0.581348971442261,4
0.0,1.0,48.0,4.0,269,0,0,0,-1.6568598041155491,3
0.0,0.0,28.0,7.0,270,0,0,1,5.063559206136598,6
0.0,1.0,21.0,1.0,271,0,0,0,-2.618067321936776,0
0.0,1.0,21.0,0.0,272,0,0,0,-3.618067321936776,-1
0.0,1.0,35.0,1.0,273,0,0,0,-3.675218979362806,0
1.0,1.0,33.0,0.0,274,0,1,0,-3.199097079439733,0
0.0,0.0,50.0,3.0,275,0,0,1,-0.5976791126757366,2
0.0,1.0,32.0,0.0,276,0,0,0,-4.448686481342943,-1
1.0,0.0,30.0,0.0,277,0,1,1,-0.7623622246334809,0
0.0,1.0,22.0,2.0,278,0,0,0,-1.693578154610063,1
0.0,0.0,37.0,0.0,279,0,0,1,-2.6160382879229935,-1
0.0,1.0,30.0,3.0,280,0,0,0,-1.2976648159963666,2
0.0,1.0,23.0,0.0,281,0,0,0,-3.769088987283351,-1
0.0,1.0,27.0,0.0,282,0,0,0,-4.071132317976503,-1
0.0,1.0,54.0,0.0,283,0,0,0,-6.109924800155277,-1
0.0,1.0,24.0,0.0,284,0,0,0,-3.844599819956639,-1
1.0,0.0,26.0,0.0,285,0,1,1,-0.4603188939403291,0
0.0,0.0,26.0,0.0,286,0,0,1,-1.7854191285168264,-1
0.0,1.0,38.0,0.0,287,0,0,0,-4.90175147738267,-1
1.0,1.0,41.0,2.0,288,0,1,0,-1.8031837408260367,2
0.0,0.0,28.0,2.0,289,0,0,1,0.06355920613659793,1
0.0,1.0,24.0,1.0,290,0,0,0,-2.844599819956639,0
0.0,0.0,33.0,3.0,291,0,0,1,0.6860050427701578,2
0.0,1.0,26.0,1.0,292,0,0,0,-2.9956214853032153,0
0.0,1.0,38.0,15.0,293,0,0,0,10.098248522617329,14
1.0,1.0,37.0,1.0,294,0,1,0,-2.5011404101328845,1
0.0,1.0,27.0,2.0,295,0,0,0,-2.0711323179765033,1
0.0,0.0,23.0,5.0,296,0,0,1,3.4411133695030376,4
0.0,1.0,31.0,6.0,297,0,0,0,1.6268243513303453,5
0.0,1.0,26.0,1.0,298,0,0,0,-2.9956214853032153,0
0.0,0.0,22.0,0.0,299,0,0,1,-1.4833757978236746,-1
1.0,1.0,27.0,4.0,300,0,1,0,1.2539679165999944,4
0.0,1.0,25.0,1.0,301,0,0,0,-2.920110652629927,0
0.0,0.0,27.0,0.0,302,0,0,1,-1.8609299611901144,-1
0.0,1.0,54.0,0.0,303,0,0,0,-6.109924800155277,-1
0.0,1.0,29.0,3.0,304,0,0,0,-1.2221539833230786,2
0.0,0.0,20.0,0.0,305,0,0,1,-1.3323541324770989,-1
0.0,0.0,24.0,2.0,306,0,0,1,0.3656025368297493,1
0.0,1.0,24.0,0.0,307,0,0,0,-3.844599819956639,-1
0.0,1.0,25.0,0.0,308,0,0,0,-3.920110652629927,-1
0.0,0.0,55.0,2.0,309,0,0,1,-1.975233276042176,1
0.0,1.0,28.0,0.0,310,0,0,0,-4.1466431506497905,-1
1.0,0.0,22.0,0.0,311,0,1,1,-0.1582755632471775,0
0.0,1.0,28.0,8.0,312,0,0,0,3.8533568493502095,7
0.0,1.0,21.0,0.0,313,0,0,0,-3.618067321936776,-1
0.0,1.0,20.0,1.0,314,0,0,0,-2.5425564892634878,0
0.0,1.0,32.0,14.0,315,0,0,0,9.551313518657057,13
0.0,1.0,27.0,2.0,316,0,0,0,-2.0711323179765033,1
0.0,1.0,22.0,1.0,317,0,0,0,-2.693578154610063,0
1.0,0.0,31.0,2.0,318,0,1,1,1.1621269426932315,2
0.0,1.0,33.0,4.0,319,0,0,0,-0.5241973140162308,3
0.0,0.0,52.0,1.0,320,0,0,1,-2.7487007780223127,0
0.0,1.0,34.0,0.0,321,0,0,0,-4.599708146689518,-1
0.0,0.0,22.0,2.0,322,0,0,1,0.5166242021763254,1
0.0,0.0,37.0,3.0,323,0,0,1,0.38396171207700647,2
0.0,1.0,58.0,1.0,324,0,0,0,-5.411968130848429,0
1.0,0.0,58.0,0.0,325,0,1,1,-2.8766655394855425,0
0.0,1.0,25.0,0.0,326,0,0,0,-3.920110652629927,-1
0.0,0.0,34.0,0.0,327,0,0,1,-2.3895057899031293,-1
0.0,0.0,27.0,1.0,328,0,0,1,-0.8609299611901144,0
0.0,0.0,49.0,12.0,329,0,0,1,8.477831719997551,11
0.0,1.0,21.0,1.0,330,0,0,0,-2.618067321936776,0
0.0,1.0,27.0,0.0,331,0,0,0,-4.071132317976503,-1
0.0,0.0,47.0,2.0,332,0,0,1,-1.3711466146558724,1
0.0,0.0,33.0,0.0,333,0,0,1,-2.313994957229842,-1
0.0,1.0,23.0,1.0,334,0,0,0,-2.769088987283351,0
1.0,1.0,31.0,10.0,335,0,1,0,6.951924585906843,10
1.0,1.0,66.0,11.0,336,0,1,0,5.309045442341765,11
0.0,0.0,25.0,1.0,337,0,0,1,-0.7099082958435383,0
0.0,0.0,53.0,0.0,338,0,0,1,-3.8242116106956,-1
0.0,1.0,33.0,9.0,339,0,0,0,4.475802685983769,8
0.0,0.0,29.0,6.0,340,0,0,1,3.98804837346331,5
0.0,0.0,20.0,0.0,341,0,0,1,-1.3323541324770989,-1
0.0,1.0,54.0,2.0,342,0,0,0,-4.109924800155277,1
0.0,1.0,37.0,0.0,343,0,0,0,-4.826240644709382,-1
0.0,0.0,22.0,5.0,344,0,0,1,3.5166242021763257,4
1.0,1.0,27.0,3.0,345,0,1,0,0.2539679165999944,3
0.0,0.0,45.0,0.0,346,0,0,1,-3.220124949309297,-1
0.0,0.0,36.0,1.0,347,0,0,1,-1.5405274552497055,0
0.0,1.0,34.0,3.0,348,0,0,0,-1.599708146689518,2
0.0,1.0,38.0,9.0,349,0,0,0,4.09824852261733,8
0.0,0.0,42.0,0.0,350,0,0,1,-2.993592451289433,-1
0.0,0.0,22.0,6.0,351,0,0,1,4.516624202176326,5
0.0,0.0,21.0,3.0,352,0,0,1,1.592135034849613,2
0.0,0.0,46.0,5.0,353,0,0,1,1.7043642180174148,4
1.0,1.0,28.0,0.0,354,0,1,0,-2.8215429160732937,0
0.0,0.0,41.0,3.0,355,0,0,1,0.0819183813838551,2
0.0,0.0,42.0,0.0,356,0,0,1,-2.993592451289433,-1
0.0,1.0,51.0,0.0,357,0,0,0,-5.883392302135413,-1
0.0,0.0,46.0,2.0,358,0,0,1,-1.2956357819825852,1
1.0,1.0,26.0,1.0,359,0,1,0,-1.6705212507267175,1
1.0,0.0,28.0,1.0,360,0,1,1,0.3886594407130952,1
1.0,1.0,36.0,0.0,361,0,1,0,-3.4256295774595973,0
0.0,0.0,63.0,0.0,362,0,0,1,-4.57931993742848,-1
0.0,1.0,21.0,0.0,363,0,0,0,-3.618067321936776,-1
0.0,1.0,33.0,0.0,364,0,0,0,-4.524197314016231,-1
0.0,1.0,25.0,2.0,365,0,0,0,-1.9201106526299272,1
0.0,1.0,50.0,2.0,366,0,0,0,-3.8078814694621252,1
0.0,0.0,71.0,1.0,367,0,0,1,-4.183406598814782,0
0.0,0.0,46.0,0.0,368,0,0,1,-3.295635781982585,-1
0.0,1.0,57.0,1.0,369,0,0,0,-5.336457298175141,0
0.0,1.0,44.0,0.0,370,0,0,0,-5.354816473422398,-1
0.0,1.0,25.0,1.0,371,0,0,0,-2.920110652629927,0
0.0,0.0,55.0,7.0,372,0,0,1,3.024766723957824,6
1.0,1.0,36.0,1.0,373,0,1,0,-2.4256295774595973,1
0.0,1.0,29.0,5.0,374,0,0,0,0.7778460166769214,4
0.0,1.0,50.0,4.0,375,0,0,0,-1.8078814694621252,3
0.0,1.0,36.0,5.0,376,0,0,0,0.24927018796390588,4
0.0,1.0,34.0,1.0,377,0,0,0,-3.599708146689518,0
0.0,1.0,51.0,15.0,378,0,0,0,9.116607697864588,14
0.0,1.0,25.0,1.0,379,0,0,0,-2.920110652629927,0
0.0,1.0,30.0,6.0,380,0,0,0,1.7023351840036334,5
0.0,0.0,36.0,1.0,381,0,0,1,-1.5405274552497055,0
0.0,1.0,33.0,4.0,382,0,0,0,-0.5241973140162308,3
0.0,0.0,22.0,0.0,383,0,0,1,-1.4833757978236746,-1
0.0,1.0,28.0,5.0,384,0,0,0,0.8533568493502095,4
1.0,1.0,39.0,1.0,385,0,1,0,-2.6521620754794606,1
0.0,1.0,34.0,2.0,386,0,0,0,-2.599708146689518,1
0.0,1.0,21.0,0.0,387,0,0,0,-3.618067321936776,-1
0.0,0.0,56.0,5.0,388,0,0,1,0.9492558912845359,4
0.0,1.0,22.0,0.0,389,0,0,0,-3.693578154610063,-1
0.0,1.0,22.0,1.0,390,0,0,0,-2.693578154610063,0
0.0,1.0,30.0,0.0,391,0,0,0,-4.297664815996367,-1
1.0,1.0,43.0,2.0,392,0,1,0,-1.954205406172612,2
